kegg	gene
dre03008	558395
dre03008	561138
dre03008	564551
dre03008	567505
dre03008	568741
dre03008	613144
dre03008	678588
dre03008	751719
dre03008	751738
dre03008	767797
dre03008	793727
dre03008	799016
dre03010	100000341
dre03010	100000836
dre03010	100073334
dre03010	100093703
dre03010	100142645
dre03010	100536515
dre03010	114420
dre03010	140505
dre03010	140506
dre03010	192297
dre03010	192299
dre03010	192300
dre03010	192301
dre03010	195819
dre03010	322571
dre03010	323305
dre03010	323365
dre03010	325618
dre03010	326961
dre03010	327089
dre03010	335539
dre03010	335629
dre03010	336283
dre03010	336550
dre03010	336568
dre03010	336641
dre03010	336662
dre03010	336687
dre03010	336702
dre03010	336710
dre03010	336712
dre03010	336713
dre03010	336719
dre03010	336726
dre03010	336727
dre03010	336764
dre03010	336812
dre03010	337007
dre03010	337010
dre03010	337090
dre03010	337148
dre03010	337240
dre03010	337810
dre03010	378961
dre03010	393686
dre03010	393710
dre03010	393715
dre03010	393723
dre03010	393725
dre03010	393738
dre03010	393788
dre03010	393818
dre03010	394027
dre03010	394035
dre03010	394036
dre03010	394097
dre03010	394121
dre03010	394122
dre03010	394166
dre03010	394194
dre03010	405888
dre03010	405889
dre03010	406266
dre03010	406307
dre03010	406387
dre03010	406485
dre03010	406489
dre03010	406565
dre03010	406686
dre03010	407690
dre03010	415142
dre03010	415159
dre03010	415168
dre03010	415169
dre03010	415196
dre03010	415229
dre03010	436674
dre03010	436758
dre03010	436759
dre03010	436760
dre03010	436829
dre03010	445028
dre03010	445038
dre03010	445040
dre03010	445041
dre03010	445053
dre03010	445150
dre03010	447945
dre03010	449547
dre03010	450009
dre03010	493604
dre03010	541327
dre03010	541330
dre03010	550391
dre03010	552972
dre03010	553284
dre03010	553555
dre03010	553580
dre03010	553709
dre03010	553771
dre03010	553799
dre03010	554098
dre03010	554155
dre03010	556272
dre03010	556556
dre03010	557397
dre03010	558080
dre03010	558312
dre03010	560828
dre03010	562703
dre03010	565937
dre03010	569841
dre03010	571648
dre03010	572109
dre03010	572170
dre03010	58101
dre03010	619204
dre03010	641289
dre03010	677758
dre03010	735250
dre03010	751639
dre03010	751640
dre03010	751681
dre03010	751694
dre03010	751723
dre03010	751730
dre03010	751746
dre03010	767758
dre03010	767765
dre03010	767785
dre03010	768187
dre03010	768305
dre03010	791211
dre03010	793878
dre03013	100000532
dre03013	100000842
dre03013	100002528
dre03013	100002872
dre03013	100004014
dre03013	100004503
dre03013	100004610
dre03013	100005893
dre03013	100317326
dre03013	100529857
dre03013	100537552
dre03013	101885168
dre03013	114445
dre03013	192325
dre03013	259191
dre03013	30172
dre03013	30432
dre03013	30516
dre03013	30572
dre03013	30622
dre03013	30699
dre03013	321035
dre03013	321283
dre03013	321564
dre03013	321744
dre03013	322237
dre03013	322256
dre03013	322599
dre03013	322969
dre03013	323865
dre03013	324365
dre03013	324490
dre03013	324743
dre03013	324754
dre03013	325064
dre03013	325102
dre03013	327020
dre03013	327220
dre03013	327341
dre03013	327495
dre03013	327515
dre03013	327625
dre03013	334234
dre03013	334618
dre03013	334749
dre03013	335236
dre03013	335750
dre03013	336334
dre03013	336498
dre03013	336613
dre03013	336619
dre03013	337461
dre03013	368417
dre03013	368664
dre03013	368893
dre03013	373077
dre03013	378454
dre03013	386634
dre03013	386945
dre03013	393125
dre03013	393180
dre03013	393273
dre03013	393274
dre03013	393566
dre03013	393635
dre03013	393693
dre03013	393732
dre03013	393856
dre03013	393917
dre03013	393929
dre03013	393973
dre03013	393974
dre03013	394049
dre03013	394053
dre03013	394189
dre03013	399484
dre03013	403025
dre03013	405828
dre03013	405839
dre03013	406263
dre03013	406398
dre03013	406438
dre03013	406491
dre03013	406510
dre03013	406751
dre03013	406760
dre03013	406783
dre03013	406823
dre03013	406852
dre03013	407733
dre03013	415150
dre03013	415238
dre03013	415249
dre03013	436644
dre03013	436798
dre03013	436813
dre03013	436892
dre03013	436950
dre03013	445027
dre03013	445035
dre03013	445109
dre03013	445110
dre03013	445136
dre03013	445231
dre03013	445302
dre03013	445306
dre03013	445382
dre03013	445490
dre03013	492482
dre03013	492652
dre03013	503767
dre03013	541352
dre03013	541421
dre03013	541444
dre03013	541523
dre03013	541548
dre03013	550271
dre03013	550549
dre03013	553214
dre03013	553721
dre03013	553787
dre03013	556273
dre03013	556400
dre03013	557270
dre03013	558020
dre03013	558395
dre03013	558662
dre03013	558883
dre03013	559225
dre03013	560127
dre03013	561049
dre03013	561138
dre03013	561194
dre03013	562350
dre03013	563392
dre03013	563613
dre03013	566608
dre03013	567151
dre03013	568298
dre03013	568761
dre03013	569006
dre03013	570700
dre03013	570945
dre03013	571621
dre03013	572435
dre03013	606498
dre03013	664756
dre03013	751719
dre03013	751738
dre03013	767677
dre03013	777756
dre03013	79380
dre03013	796380
dre03013	798071
dre03013	798703
dre03013	799016
dre03013	799538
dre03013	799566
dre03015	100002680
dre03015	100002802
dre03015	100003223
dre03015	100005893
dre03015	100005981
dre03015	100334020
dre03015	100537556
dre03015	192325
dre03015	266989
dre03015	30203
dre03015	321035
dre03015	321614
dre03015	323865
dre03015	324238
dre03015	324267
dre03015	324554
dre03015	325284
dre03015	327020
dre03015	327069
dre03015	327263
dre03015	327301
dre03015	327495
dre03015	327625
dre03015	334597
dre03015	368893
dre03015	373878
dre03015	373881
dre03015	386806
dre03015	393100
dre03015	393566
dre03015	393593
dre03015	393693
dre03015	393701
dre03015	393856
dre03015	393885
dre03015	393917
dre03015	393929
dre03015	394053
dre03015	394084
dre03015	394092
dre03015	394111
dre03015	403025
dre03015	404041
dre03015	405803
dre03015	405816
dre03015	406326
dre03015	406543
dre03015	406582
dre03015	406610
dre03015	406685
dre03015	406751
dre03015	406783
dre03015	407733
dre03015	407980
dre03015	432372
dre03015	436657
dre03015	445485
dre03015	449009
dre03015	449548
dre03015	450021
dre03015	492341
dre03015	503755
dre03015	503767
dre03015	541389
dre03015	550585
dre03015	553261
dre03015	557208
dre03015	558752
dre03015	558810
dre03015	559392
dre03015	560127
dre03015	561459
dre03015	561900
dre03015	562282
dre03015	562460
dre03015	562801
dre03015	563172
dre03015	565575
dre03015	565621
dre03015	565849
dre03015	566032
dre03015	566608
dre03015	569006
dre03015	569810
dre03015	570858
dre03015	571753
dre03015	606498
dre03015	751719
dre03015	751738
dre03018	100003553
dre03018	100007313
dre03018	100007655
dre03018	100009659
dre03018	100037372
dre03018	100126012
dre03018	100332172
dre03018	100535720
dre03018	100538016
dre03018	100750260
dre03018	114432
dre03018	282676
dre03018	30079
dre03018	317641
dre03018	321035
dre03018	321940
dre03018	323016
dre03018	324048
dre03018	324574
dre03018	326786
dre03018	327625
dre03018	327627
dre03018	334116
dre03018	360153
dre03018	373085
dre03018	378946
dre03018	378963
dre03018	386629
dre03018	393121
dre03018	393668
dre03018	393669
dre03018	393712
dre03018	393827
dre03018	393856
dre03018	394008
dre03018	394064
dre03018	394144
dre03018	402850
dre03018	402874
dre03018	406245
dre03018	406632
dre03018	406788
dre03018	406795
dre03018	415167
dre03018	445157
dre03018	445224
dre03018	447836
dre03018	448949
dre03018	449540
dre03018	449918
dre03018	449987
dre03018	450057
dre03018	474329
dre03018	492479
dre03018	492503
dre03018	504054
dre03018	550234
dre03018	550247
dre03018	550259
dre03018	553665
dre03018	556271
dre03018	557829
dre03018	558857
dre03018	559653
dre03018	560362
dre03018	560386
dre03018	560944
dre03018	561416
dre03018	563948
dre03018	564633
dre03018	565000
dre03018	565659
dre03018	566017
dre03018	568001
dre03018	568176
dre03018	568678
dre03018	569055
dre03018	569072
dre03018	570106
dre03018	573047
dre03018	57924
dre03018	606498
dre03018	751632
dre03018	768119
dre03018	791461
dre03018	792831
dre03020	100000978
dre03020	100149268
dre03020	324088
dre03020	325603
dre03020	327078
dre03020	334669
dre03020	336518
dre03020	393201
dre03020	393257
dre03020	393538
dre03020	394162
dre03020	402856
dre03020	436588
dre03020	436749
dre03020	436817
dre03020	436826
dre03020	445170
dre03020	445412
dre03020	449786
dre03020	449992
dre03020	541428
dre03020	550263
dre03020	553347
dre03020	553705
dre03020	553733
dre03020	554099
dre03020	562329
dre03020	572258
dre03020	796803
dre03022	100002261
dre03022	100148942
dre03022	100149942
dre03022	100150678
dre03022	321485
dre03022	323239
dre03022	323974
dre03022	324153
dre03022	324323
dre03022	324486
dre03022	324823
dre03022	325832
dre03022	334055
dre03022	334474
dre03022	334839
dre03022	334854
dre03022	368882
dre03022	386637
dre03022	393256
dre03022	393900
dre03022	403035
dre03022	405897
dre03022	407713
dre03022	415217
dre03022	436821
dre03022	436837
dre03022	447818
dre03022	447857
dre03022	450080
dre03022	541325
dre03022	555452
dre03022	556710
dre03022	557363
dre03022	564106
dre03022	567899
dre03022	641491
dre03022	751713
dre03022	767629
dre03022	798997
dre03022	81597
dre03030	100005387
dre03030	100037336
dre03030	100147915
dre03030	192320
dre03030	192323
dre03030	192333
dre03030	192338
dre03030	259256
dre03030	286747
dre03030	30440
dre03030	30678
dre03030	317740
dre03030	322059
dre03030	327491
dre03030	337598
dre03030	386707
dre03030	393195
dre03030	393196
dre03030	393241
dre03030	393774
dre03030	406435
dre03030	407653
dre03030	436932
dre03030	445385
dre03030	503748
dre03030	550274
dre03030	550504
dre03030	553405
dre03030	553610
dre03030	556456
dre03030	556995
dre03030	559535
dre03030	564982
dre03030	566409
dre03030	571834
dre03030	65226
dre03030	692256
dre03030	796456
dre03040	100004402
dre03040	100005893
dre03040	100037380
dre03040	100126123
dre03040	100145909
dre03040	100535720
dre03040	192318
dre03040	192325
dre03040	192328
dre03040	192330
dre03040	192331
dre03040	286774
dre03040	30671
dre03040	321114
dre03040	321544
dre03040	321555
dre03040	321852
dre03040	321860
dre03040	321872
dre03040	321931
dre03040	321948
dre03040	322206
dre03040	323071
dre03040	323700
dre03040	323855
dre03040	324121
dre03040	324476
dre03040	326944
dre03040	327011
dre03040	327336
dre03040	327495
dre03040	334283
dre03040	334490
dre03040	335396
dre03040	336645
dre03040	337851
dre03040	368417
dre03040	368893
dre03040	373077
dre03040	378453
dre03040	387600
dre03040	393282
dre03040	393292
dre03040	393388
dre03040	393436
dre03040	393467
dre03040	393476
dre03040	393480
dre03040	393505
dre03040	393565
dre03040	393586
dre03040	393669
dre03040	393840
dre03040	393850
dre03040	393889
dre03040	393917
dre03040	393920
dre03040	393951
dre03040	393968
dre03040	393979
dre03040	394018
dre03040	394053
dre03040	394059
dre03040	394172
dre03040	402896
dre03040	402950
dre03040	402966
dre03040	402972
dre03040	402989
dre03040	403072
dre03040	405835
dre03040	406264
dre03040	406288
dre03040	406495
dre03040	406691
dre03040	406775
dre03040	406810
dre03040	406824
dre03040	415140
dre03040	415157
dre03040	415167
dre03040	431751
dre03040	436751
dre03040	436883
dre03040	436946
dre03040	436976
dre03040	445043
dre03040	445089
dre03040	445302
dre03040	445383
dre03040	445398
dre03040	445404
dre03040	446117
dre03040	446168
dre03040	447922
dre03040	449780
dre03040	492481
dre03040	492495
dre03040	492511
dre03040	493614
dre03040	494133
dre03040	494165
dre03040	494534
dre03040	503767
dre03040	503932
dre03040	550244
dre03040	550373
dre03040	555643
dre03040	557103
dre03040	558042
dre03040	560127
dre03040	560210
dre03040	562370
dre03040	563948
dre03040	566017
dre03040	566326
dre03040	567461
dre03040	568088
dre03040	570205
dre03040	570994
dre03040	572211
dre03040	572679
dre03040	573047
dre03040	573376
dre03040	57924
dre03040	606595
dre03040	751729
dre03040	790924
dre03040	793027
dre03040	796388
dre03040	796523
dre03040	797473
dre03040	798846
dre03040	799690
dre03050	100331481
dre03050	171585
dre03050	30387
dre03050	30388
dre03050	30647
dre03050	30648
dre03050	30649
dre03050	30665
dre03050	30666
dre03050	321585
dre03050	321898
dre03050	321947
dre03050	322265
dre03050	322269
dre03050	326687
dre03050	326884
dre03050	327330
dre03050	336786
dre03050	393261
dre03050	393518
dre03050	393544
dre03050	393922
dre03050	393941
dre03050	403011
dre03050	403015
dre03050	405790
dre03050	406445
dre03050	415181
dre03050	415202
dre03050	415221
dre03050	436816
dre03050	436820
dre03050	436862
dre03050	436882
dre03050	445030
dre03050	445033
dre03050	445285
dre03050	445413
dre03050	446135
dre03050	503934
dre03050	550287
dre03050	550488
dre03050	550499
dre03050	553346
dre03050	554153
dre03050	554967
dre03050	564370
dre03050	573095
dre03050	64278
dre03050	64279
dre03050	64280
dre03050	64281
dre03050	793897
dre03050	799058
dre03050	83917
dre03060	192298
dre03060	266796
dre03060	327335
dre03060	378848
dre03060	393963
dre03060	394071
dre03060	405884
dre03060	406652
dre03060	436772
dre03060	436794
dre03060	436845
dre03060	436861
dre03060	445299
dre03060	446119
dre03060	541342
dre03060	562963
dre03060	563660
dre03060	569063
dre03060	606666
dre03060	619260
dre03060	791986
dre03060	795154
dre03320	100000859
dre03320	100002756
dre03320	100005717
dre03320	100006023
dre03320	100136866
dre03320	100331214
dre03320	100333227
dre03320	140615
dre03320	171478
dre03320	30354
dre03320	30355
dre03320	30464
dre03320	30530
dre03320	30708
dre03320	30754
dre03320	322341
dre03320	334529
dre03320	334561
dre03320	335159
dre03320	336542
dre03320	378727
dre03320	386661
dre03320	393543
dre03320	393622
dre03320	393831
dre03320	393839
dre03320	394148
dre03320	394156
dre03320	403000
dre03320	406283
dre03320	406421
dre03320	406473
dre03320	407736
dre03320	415166
dre03320	431754
dre03320	436617
dre03320	436636
dre03320	445125
dre03320	445175
dre03320	445281
dre03320	447860
dre03320	449662
dre03320	492647
dre03320	494096
dre03320	541410
dre03320	548341
dre03320	550134
dre03320	550432
dre03320	553512
dre03320	553734
dre03320	555308
dre03320	555578
dre03320	557037
dre03320	557714
dre03320	558088
dre03320	559656
dre03320	560000
dre03320	562602
dre03320	565876
dre03320	566863
dre03320	567157
dre03320	568835
dre03320	568883
dre03320	58128
dre03320	751715
dre03320	777766
dre03320	791610
dre03320	794841
dre03320	795106
dre03410	100007906
dre03410	100008368
dre03410	101887128
dre03410	192320
dre03410	30678
dre03410	321622
dre03410	335495
dre03410	386707
dre03410	393115
dre03410	393253
dre03410	393774
dre03410	393949
dre03410	406697
dre03410	406730
dre03410	445480
dre03410	492463
dre03410	550274
dre03410	550335
dre03410	553405
dre03410	553610
dre03410	553789
dre03410	554204
dre03410	556456
dre03410	556995
dre03410	558045
dre03410	558403
dre03410	558951
dre03410	560788
dre03410	563276
dre03410	566516
dre03410	570901
dre03410	571301
dre03410	571834
dre03410	692256
dre03410	791194
dre03410	795095
dre03410	796456
dre03420	100001425
dre03420	100004133
dre03420	100006257
dre03420	100037336
dre03420	192320
dre03420	259256
dre03420	30678
dre03420	323239
dre03420	324323
dre03420	327322
dre03420	327491
dre03420	334839
dre03420	393196
dre03420	393443
dre03420	393536
dre03420	393599
dre03420	393774
dre03420	393900
dre03420	394002
dre03420	405897
dre03420	406435
dre03420	436837
dre03420	445284
dre03420	445385
dre03420	447857
dre03420	449811
dre03420	449846
dre03420	450080
dre03420	503748
dre03420	541325
dre03420	541386
dre03420	541502
dre03420	553405
dre03420	553610
dre03420	556456
dre03420	556995
dre03420	560313
dre03420	560477
dre03420	562839
dre03420	571834
dre03420	65226
dre03420	692256
dre03420	751713
dre03420	796456
dre03430	100037336
dre03430	259256
dre03430	260437
dre03430	30678
dre03430	327491
dre03430	393196
dre03430	393632
dre03430	406435
dre03430	406778
dre03430	406845
dre03430	445385
dre03430	503748
dre03430	550504
dre03430	556456
dre03430	556995
dre03430	565276
dre03430	565400
dre03430	568323
dre03430	571834
dre03430	65226
dre03430	692256
dre03430	796456
dre03440	100147913
dre03440	100332307
dre03440	100333845
dre03440	100535018
dre03440	322269
dre03440	327491
dre03440	393196
dre03440	394119
dre03440	403064
dre03440	404608
dre03440	406487
dre03440	406637
dre03440	406721
dre03440	406839
dre03440	407679
dre03440	445296
dre03440	449820
dre03440	450081
dre03440	503536
dre03440	541414
dre03440	544655
dre03440	550474
dre03440	550504
dre03440	553029
dre03440	553395
dre03440	554171
dre03440	556456
dre03440	558350
dre03440	558923
dre03440	560212
dre03440	560482
dre03440	566758
dre03440	571834
dre03440	572540
dre03440	65226
dre03440	678602
dre03440	692256
dre03440	793414
dre03440	794038
dre03440	796456
dre03450	334488
dre03450	386707
dre03450	393218
dre03450	393759
dre03450	406593
dre03450	406637
dre03450	406697
dre03450	449848
dre03450	544653
dre03450	550274
dre03450	553029
dre03450	562283
dre03450	566285
dre03450	569525
dre03460	100001169
dre03460	100001425
dre03460	100001845
dre03460	100006685
dre03460	100332307
dre03460	100332714
dre03460	100538153
dre03460	140613
dre03460	30288
dre03460	322007
dre03460	324185
dre03460	327322
dre03460	327491
dre03460	334682
dre03460	393149
dre03460	393196
dre03460	393632
dre03460	394241
dre03460	402936
dre03460	406255
